place_id,place_name,status,image_url,license_short,license_url,artist,credit,attribution_required,source_file_page,title
464,Giah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/AMS_-_Giah_Linh%2C_Vietnam_and_vicinity_-_NARA_-_74797735.jpg/1200px-AMS_-_Giah_Linh%2C_Vietnam_and_vicinity_-_NARA_-_74797735.jpg,Public domain,,Unknown authorUnknown author or not provided,U.S. National Archives and Records Administration,False,"https://commons.wikimedia.org/wiki/File:AMS_-_Giah_Linh,_Vietnam_and_vicinity_-_NARA_-_74797735.jpg","File:AMS - Giah Linh, Vietnam and vicinity - NARA - 74797735.jpg"
465,Gibbethon,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Tel_Malut.jpg/1200px-Tel_Malut.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Avi1111 dr. avishai teicher,Own work,True,https://commons.wikimedia.org/wiki/File:Tel_Malut.jpg,File:Tel Malut.jpg
466,Gibeah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Air_views_of_Palestine._Various_points_of_interest_around_Jerusalem._Tell_el-Ful._Indentified_%28i.e.%2C_identified%29_as_Gibeah_of_Saul._I_Sam._10-_26_LOC_matpc.22167.tif/lossy-page1-1200px-thumbnail.tif.jpg,Public domain,,Matson Collection,"Library of Congress

Catalog: https://www.loc.gov/pictures/collection/matpc/item/mpc2010007771/PP
Original url: https://hdl.loc.gov/loc.pnp/matpc.22167",False,"https://commons.wikimedia.org/wiki/File:Air_views_of_Palestine._Various_points_of_interest_around_Jerusalem._Tell_el-Ful._Indentified_(i.e.,_identified)_as_Gibeah_of_Saul._I_Sam._10-_26_LOC_matpc.22167.tif","File:Air views of Palestine. Various points of interest around Jerusalem. Tell el-Ful. Indentified (i.e., identified) as Gibeah of Saul. I Sam. 10- 26 LOC matpc.22167.tif"
467,Gibeah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Air_views_of_Palestine._Various_points_of_interest_around_Jerusalem._Tell_el-Ful._Indentified_%28i.e.%2C_identified%29_as_Gibeah_of_Saul._I_Sam._10-_26_LOC_matpc.22167.tif/lossy-page1-1200px-thumbnail.tif.jpg,Public domain,,Matson Collection,"Library of Congress

Catalog: https://www.loc.gov/pictures/collection/matpc/item/mpc2010007771/PP
Original url: https://hdl.loc.gov/loc.pnp/matpc.22167",False,"https://commons.wikimedia.org/wiki/File:Air_views_of_Palestine._Various_points_of_interest_around_Jerusalem._Tell_el-Ful._Indentified_(i.e.,_identified)_as_Gibeah_of_Saul._I_Sam._10-_26_LOC_matpc.22167.tif","File:Air views of Palestine. Various points of interest around Jerusalem. Tell el-Ful. Indentified (i.e., identified) as Gibeah of Saul. I Sam. 10- 26 LOC matpc.22167.tif"
468,Gibeath-elohim,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Gibeath_Elohim%2C_de_heuvel_Gods_in_de_omgeving_van_Ramallah%2C_Bestanddeelnr_255-5554.jpg/1200px-Gibeath_Elohim%2C_de_heuvel_Gods_in_de_omgeving_van_Ramallah%2C_Bestanddeelnr_255-5554.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Willem van de Poll,http://proxy.handle.net/10648/aee2974c-d0b4-102d-bcf8-003048976d84,False,"https://commons.wikimedia.org/wiki/File:Gibeath_Elohim,_de_heuvel_Gods_in_de_omgeving_van_Ramallah,_Bestanddeelnr_255-5554.jpg","File:Gibeath Elohim, de heuvel Gods in de omgeving van Ramallah, Bestanddeelnr 255-5554.jpg"
469,Gibeath-haaraloth,ok,https://upload.wikimedia.org/wikipedia/commons/b/be/Dore_joshua_crossing.jpg,Public domain,,,,False,https://commons.wikimedia.org/wiki/File:Dore_joshua_crossing.jpg,File:Dore joshua crossing.jpg
47,Allammelech,no_allowed_image_found,,,,,,,,
470,Gibeon,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/By_Ovedc_-_Gibeon_%2822%29.jpg/1200px-By_Ovedc_-_Gibeon_%2822%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ovedc,Own work,True,https://commons.wikimedia.org/wiki/File:By_Ovedc_-_Gibeon_(22).jpg,File:By Ovedc - Gibeon (22).jpg
471,Gidom,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/A_discourse_occasioned_by_the_death_of_the_Rev._Dr._Follen._%28IA_ASPC0005266500%29.pdf/page1-1200px-A_discourse_occasioned_by_the_death_of_the_Rev._Dr._Follen._%28IA_ASPC0005266500%29.pdf.jpg,Public domain,,"Channing, William Ellery, 1780-1842","Internet Archive identifier: ASPC0005266500
https://archive.org/download/ASPC0005266500/ASPC0005266500.pdf",False,https://commons.wikimedia.org/wiki/File:A_discourse_occasioned_by_the_death_of_the_Rev._Dr._Follen._(IA_ASPC0005266500).pdf,File:A discourse occasioned by the death of the Rev. Dr. Follen. (IA ASPC0005266500).pdf
472,Gihon,ok,https://upload.wikimedia.org/wikipedia/commons/a/a1/Clarence_Montfort_Gihon.jpg,Public domain,,Clarence Montfort Gihon,https://www.invaluable.com/auction-lot/painting-clarence-gibon-425-c-be34058b05,False,https://commons.wikimedia.org/wiki/File:Clarence_Montfort_Gihon.jpg,File:Clarence Montfort Gihon.jpg
473,Gihon,ok,https://upload.wikimedia.org/wikipedia/commons/a/a1/Clarence_Montfort_Gihon.jpg,Public domain,,Clarence Montfort Gihon,https://www.invaluable.com/auction-lot/painting-clarence-gibon-425-c-be34058b05,False,https://commons.wikimedia.org/wiki/File:Clarence_Montfort_Gihon.jpg,File:Clarence Montfort Gihon.jpg
474,Gilboa,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Gilboa_Highway_Department%2C_Gilboa%2C_New_York.jpg/1200px-Gilboa_Highway_Department%2C_Gilboa%2C_New_York.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Tyler A. McNeil,Own work,True,"https://commons.wikimedia.org/wiki/File:Gilboa_Highway_Department,_Gilboa,_New_York.jpg","File:Gilboa Highway Department, Gilboa, New York.jpg"
475,Gilead,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Air_views_of_Palestine._Villages_in_the_Hauran_%28Land_of_Gilead%29._Castle_of_Salkhad._A_mediaeval_monument_in_the_land_of_Gilead_LOC_matpc.15957.jpg/1200px-Air_views_of_Palestine._Villages_in_the_Hauran_%28Land_of_Gilead%29._Castle_of_Salkhad._A_mediaeval_monument_in_the_land_of_Gilead_LOC_matpc.15957.jpg,Public domain,,Matson Collection,"Library of Congress

Catalog: https://www.loc.gov/pictures/collection/matpc/item/mpc2010001454/PP
Original url: https://hdl.loc.gov/loc.pnp/matpc.15957",False,https://commons.wikimedia.org/wiki/File:Air_views_of_Palestine._Villages_in_the_Hauran_(Land_of_Gilead)._Castle_of_Salkhad._A_mediaeval_monument_in_the_land_of_Gilead_LOC_matpc.15957.jpg,File:Air views of Palestine. Villages in the Hauran (Land of Gilead). Castle of Salkhad. A mediaeval monument in the land of Gilead LOC matpc.15957.jpg
476,Gilgal,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Gilgal-Argaman-682.jpg/1200px-Gilgal-Argaman-682.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Bukvoed,Own work,True,https://commons.wikimedia.org/wiki/File:Gilgal-Argaman-682.jpg,File:Gilgal-Argaman-682.jpg
477,Gilgal,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Gilgal-Argaman-682.jpg/1200px-Gilgal-Argaman-682.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Bukvoed,Own work,True,https://commons.wikimedia.org/wiki/File:Gilgal-Argaman-682.jpg,File:Gilgal-Argaman-682.jpg
478,Gilo,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Bayt_Jala_and_Gilo.jpg/1200px-Bayt_Jala_and_Gilo.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Padres Hana,Own work,True,https://commons.wikimedia.org/wiki/File:Bayt_Jala_and_Gilo.jpg,File:Bayt Jala and Gilo.jpg
479,Giloh,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Giloh_Highway_in_Yom_Kippur_%286222571983%29.jpg/1200px-Giloh_Highway_in_Yom_Kippur_%286222571983%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"zeevveez from Jerusalem, Israel",Giloh Highway in Yom Kippur,True,https://commons.wikimedia.org/wiki/File:Giloh_Highway_in_Yom_Kippur_(6222571983).jpg,File:Giloh Highway in Yom Kippur (6222571983).jpg
48,Allon-bacuth,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Cornell_University_Library_digitization_%28IA_cu31924029290439%29.pdf/page1-1200px-Cornell_University_Library_digitization_%28IA_cu31924029290439%29.pdf.jpg,Public domain,,"Bacon, Benjamin Wisner, 1860-1932","Internet Archive identifier: cu31924029290439
https://archive.org/download/cu31924029290439/cu31924029290439.pdf",False,https://commons.wikimedia.org/wiki/File:Cornell_University_Library_digitization_(IA_cu31924029290439).pdf,File:Cornell University Library digitization (IA cu31924029290439).pdf
480,Gimzo,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Gimzo-170.jpg/1200px-Gimzo-170.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Bukvoed,Own work,True,https://commons.wikimedia.org/wiki/File:Gimzo-170.jpg,File:Gimzo-170.jpg
481,Gittaim,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Biblical_commentary_on_the_Books_of_Samuel_%28IA_cu31924052268087%29.pdf/page1-1200px-Biblical_commentary_on_the_Books_of_Samuel_%28IA_cu31924052268087%29.pdf.jpg,Public domain,,"Keil, Carl Friedrich, 1807-1888
Delitzsch, Franz, 1813-1890","Internet Archive identifier: cu31924052268087
https://archive.org/download/cu31924052268087/cu31924052268087.pdf",False,https://commons.wikimedia.org/wiki/File:Biblical_commentary_on_the_Books_of_Samuel_(IA_cu31924052268087).pdf,File:Biblical commentary on the Books of Samuel (IA cu31924052268087).pdf
482,Goah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Goa_Gajah%2C_Bali_1472.jpg/1200px-Goa_Gajah%2C_Bali_1472.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Michael Gunther,Own work,True,"https://commons.wikimedia.org/wiki/File:Goa_Gajah,_Bali_1472.jpg","File:Goa Gajah, Bali 1472.jpg"
483,Gob,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Adrian_Orange_at_Gob_Gob_%28470297152%29.jpg/1200px-Adrian_Orange_at_Gob_Gob_%28470297152%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Julio Enriquez from Denver,CO, USA",IMG_0844,True,https://commons.wikimedia.org/wiki/File:Adrian_Orange_at_Gob_Gob_(470297152).jpg,File:Adrian Orange at Gob Gob (470297152).jpg
484,Gog,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/GOG.com_logo.svg/1200px-GOG.com_logo.svg.png,Public domain,,GOG.com,https://www.cdprojekt.com/en/media/logotypes/,False,https://commons.wikimedia.org/wiki/File:GOG.com_logo.svg,File:GOG.com logo.svg
485,Goiim,ok,https://commons.wikimedia.org/w/resources/assets/file-type-icons/fileicon-ogg.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Paul2520,Own work,True,https://commons.wikimedia.org/wiki/File:En-us-goy.ogg,File:En-us-goy.ogg
486,Golan,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Ancient_capitals_of_the_columns._Golan_Archaeological_Museum._Katzrin._Golan_heights_04.jpg/1200px-Ancient_capitals_of_the_columns._Golan_Archaeological_Museum._Katzrin._Golan_heights_04.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Staselnik,Own work,True,https://commons.wikimedia.org/wiki/File:Ancient_capitals_of_the_columns._Golan_Archaeological_Museum._Katzrin._Golan_heights_04.jpg,File:Ancient capitals of the columns. Golan Archaeological Museum. Katzrin. Golan heights 04.jpg
487,Golgotha,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Baptist_church_Golgotha_in_Moscow%2C_Russia_on_2021_March_20_%280068%29.jpg/1200px-Baptist_church_Golgotha_in_Moscow%2C_Russia_on_2021_March_20_%280068%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Alexey V. Kurochkin,Own work,True,"https://commons.wikimedia.org/wiki/File:Baptist_church_Golgotha_in_Moscow,_Russia_on_2021_March_20_(0068).jpg","File:Baptist church Golgotha in Moscow, Russia on 2021 March 20 (0068).jpg"
488,Gomer,ok,https://upload.wikimedia.org/wikipedia/commons/3/35/David_Gom%C3%A9r_SPA_%28cropped%29.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Unknown,https://portrattarkiv.se/details/1ha4xkDj-uAAAAAAAAAI6Q,False,https://commons.wikimedia.org/wiki/File:David_Gomér_SPA_(cropped).jpg,File:David Gomér SPA (cropped).jpg
489,Gomorrah,ok,https://upload.wikimedia.org/wikipedia/commons/b/b9/Destruction_of_Sodom_and_Gomorrah_by_Henry_Ossawa_Tanner%2C_1929-30%2C_High_Museum_of_Art.jpg,Public domain,,Henry Ossawa Tanner,High Museum of Art,False,"https://commons.wikimedia.org/wiki/File:Destruction_of_Sodom_and_Gomorrah_by_Henry_Ossawa_Tanner,_1929-30,_High_Museum_of_Art.jpg","File:Destruction of Sodom and Gomorrah by Henry Ossawa Tanner, 1929-30, High Museum of Art.jpg"
49,Almon,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Contextual_view_of_Alexander-Almon_House_with_Philip_Almon_Road_in_foreground_and_driveway_to_far_right_facing_northeast._-_Alexander-Almon_House%2C_130_Philip_Almon_Road%2C_Roopville%2C_HABS_GA-2349-1.tif/lossy-page1-1200px-thumbnail.tif.jpg,Public domain,,"Related names:

Calloway, Deborah, transmitter
Walker, Burke, photographer
Walker, Burke, historian",https://www.loc.gov/pictures/item/ga0913.photos.208785p,False,"https://commons.wikimedia.org/wiki/File:Contextual_view_of_Alexander-Almon_House_with_Philip_Almon_Road_in_foreground_and_driveway_to_far_right_facing_northeast._-_Alexander-Almon_House,_130_Philip_Almon_Road,_Roopville,_HABS_GA-2349-1.tif","File:Contextual view of Alexander-Almon House with Philip Almon Road in foreground and driveway to far right facing northeast. - Alexander-Almon House, 130 Philip Almon Road, Roopville, HABS GA-2349-1.tif"
490,Goshen,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/GENERAL_VIEW_OF_THE_CENTER_PIER%2C_LOOKING_NORTHWEST_-_Goshen_Bridge%2C_Spanning_Calfpasture_River_at_State_Route_746%2C_Goshen%2C_Rockbridge_County%2C_VA_HAER_VA%2C82-GOSH.V%2C1-12.tif/lossy-page1-1200px-thumbnail.tif.jpg,Public domain,,,https://www.loc.gov/pictures/item/va1737.photos.368855p,False,"https://commons.wikimedia.org/wiki/File:GENERAL_VIEW_OF_THE_CENTER_PIER,_LOOKING_NORTHWEST_-_Goshen_Bridge,_Spanning_Calfpasture_River_at_State_Route_746,_Goshen,_Rockbridge_County,_VA_HAER_VA,82-GOSH.V,1-12.tif","File:GENERAL VIEW OF THE CENTER PIER, LOOKING NORTHWEST - Goshen Bridge, Spanning Calfpasture River at State Route 746, Goshen, Rockbridge County, VA HAER VA,82-GOSH.V,1-12.tif"
491,Goshen,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/GENERAL_VIEW_OF_THE_CENTER_PIER%2C_LOOKING_NORTHWEST_-_Goshen_Bridge%2C_Spanning_Calfpasture_River_at_State_Route_746%2C_Goshen%2C_Rockbridge_County%2C_VA_HAER_VA%2C82-GOSH.V%2C1-12.tif/lossy-page1-1200px-thumbnail.tif.jpg,Public domain,,,https://www.loc.gov/pictures/item/va1737.photos.368855p,False,"https://commons.wikimedia.org/wiki/File:GENERAL_VIEW_OF_THE_CENTER_PIER,_LOOKING_NORTHWEST_-_Goshen_Bridge,_Spanning_Calfpasture_River_at_State_Route_746,_Goshen,_Rockbridge_County,_VA_HAER_VA,82-GOSH.V,1-12.tif","File:GENERAL VIEW OF THE CENTER PIER, LOOKING NORTHWEST - Goshen Bridge, Spanning Calfpasture River at State Route 746, Goshen, Rockbridge County, VA HAER VA,82-GOSH.V,1-12.tif"
492,Gozan,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Daimonji_on_Gozan_okuribi_%283825647129%29.jpg/1200px-Daimonji_on_Gozan_okuribi_%283825647129%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Takeshi Kuboki from Amagasaki, Japan",Daimonji on Gozan okuribi,True,https://commons.wikimedia.org/wiki/File:Daimonji_on_Gozan_okuribi_(3825647129).jpg,File:Daimonji on Gozan okuribi (3825647129).jpg
493,Sea,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Baltic_Sea_view_from_Schmiedeberg_hill_in_Rerik%2C_2025-06-23.jpg/1200px-Baltic_Sea_view_from_Schmiedeberg_hill_in_Rerik%2C_2025-06-23.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Radomianin,Own work,True,"https://commons.wikimedia.org/wiki/File:Baltic_Sea_view_from_Schmiedeberg_hill_in_Rerik,_2025-06-23.jpg","File:Baltic Sea view from Schmiedeberg hill in Rerik, 2025-06-23.jpg"
494,Sidon,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Couvercle_sarcophage_sa%C3%AFda_Sidon_Liban_Louvre_AO5012.jpg/1200px-Couvercle_sarcophage_sa%C3%AFda_Sidon_Liban_Louvre_AO5012.jpg,Public domain,,Jebulon,Own work,False,https://commons.wikimedia.org/wiki/File:Couvercle_sarcophage_saïda_Sidon_Liban_Louvre_AO5012.jpg,File:Couvercle sarcophage saïda Sidon Liban Louvre AO5012.jpg
495,Greece,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/07-17-2012_-_Emborio_-_Emporio_-_Santorini_-_Greece_-_11.jpg/1200px-07-17-2012_-_Emborio_-_Emporio_-_Santorini_-_Greece_-_11.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Norbert Nagel,Own work,True,https://commons.wikimedia.org/wiki/File:07-17-2012_-_Emborio_-_Emporio_-_Santorini_-_Greece_-_11.jpg,File:07-17-2012 - Emborio - Emporio - Santorini - Greece - 11.jpg
496,Gudgodah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf/page1-1200px-California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf.jpg,Public domain,,"Wyld, James, 1790-1836","Internet Archive identifier: wyldsscriptureat00wyldrich
https://archive.org/download/wyldsscriptureat00wyldrich/wyldsscriptureat00wyldrich.pdf",False,https://commons.wikimedia.org/wiki/File:California_Digital_Library_(IA_wyldsscriptureat00wyldrich).pdf,File:California Digital Library (IA wyldsscriptureat00wyldrich).pdf
497,Gur,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Bahram_Gur_hunting.jpg/1200px-Bahram_Gur_hunting.jpg,Public domain,,,This calligraphic fragment  is available from the United States Library of Congress's African &amp; Middle Eastern division under the digital ID ascs.156.This tag does not indicate the copyright status of the attached work. A normal copyright tag is still required. See Commons:Licensing.,False,https://commons.wikimedia.org/wiki/File:Bahram_Gur_hunting.jpg,File:Bahram Gur hunting.jpg
498,Gurbaal,no_allowed_image_found,,,,,,,,
499,Habor,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Ancient_Habor_of_Caesarea.jpg/1200px-Ancient_Habor_of_Caesarea.jpg,Public domain,,"McCabe, James Dabney, 1842-1883",https://archive.org/details/pictorialhistory01mcca/page/n8/mode/1up,False,https://commons.wikimedia.org/wiki/File:Ancient_Habor_of_Caesarea.jpg,File:Ancient Habor of Caesarea.jpg
5,Abel-beth-maacah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Tel_Abel_Beth_Maacah%2C_historical_Image_%281%29_%28cropped%29.jpg/1200px-Tel_Abel_Beth_Maacah%2C_historical_Image_%281%29_%28cropped%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,The Israel Antiquities Authority scientific Archive 1919-1948,"This file comes from The scientific Archive 1919-1948 of Israel Antiquities Authority  (link).
Site name: Tel Abel Beth Maacah

.mw-parser-output .hlist dl,.mw-parser-output .hlist ol,.mw-parser-output .hlist ul{margin:0;padding:0}.mw-parser-output .hlist dd,.mw-parser-output .hlist dt,.mw-parser-output .hlist li{margin:0;display:inline}.mw-parser-output .hlist.inline,.mw-parser-output .hlist.inline dl,.mw-parser-output .hlist.inline ol,.mw-parser-output .hlist.inline ul,.mw-parser-output .hlist dl dl,.mw-parser-output .hlist dl ol,.mw-parser-output .hlist dl ul,.mw-parser-output .hlist ol dl,.mw-parser-output .hlist ol ol,.mw-parser-output .hlist ol ul,.mw-parser-output .hlist ul dl,.mw-parser-output .hlist ul ol,.mw-parser-output .hlist ul ul{display:inline}.mw-parser-output .hlist .mw-empty-li,.mw-parser-output .hlist .mw-empty-elt{display:none}.mw-parser-output .hlist dt:after{content:"": ""}.mw-parser-output .hlist dd:after,.mw-parser-output .hlist li:after{content:"" · "";font-weight:bold}.mw-parser-output .hlist dd:last-child:after,.mw-parser-output .hlist dt:last-child:after,.mw-parser-output .hlist li:last-child:after{content:none}.mw-parser-output .hlist dd dd:first-child:before,.mw-parser-output .hlist dd dt:first-child:before,.mw-parser-output .hlist dd li:first-child:before,.mw-parser-output .hlist dt dd:first-child:before,.mw-parser-output .hlist dt dt:first-child:before,.mw-parser-output .hlist dt li:first-child:before,.mw-parser-output .hlist li dd:first-child:before,.mw-parser-output .hlist li dt:first-child:before,.mw-parser-output .hlist li li:first-child:before{content:"" ("";font-weight:normal}.mw-parser-output .hlist dd dd:last-child:after,.mw-parser-output .hlist dd dt:last-child:after,.mw-parser-output .hlist dd li:last-child:after,.mw-parser-output .hlist dt dd:last-child:after,.mw-parser-output .hlist dt dt:last-child:after,.mw-parser-output .hlist dt li:last-child:after,.mw-parser-output .hlist li dd:last-child:after,.mw-parser-output .hlist li dt:last-child:after,.mw-parser-output .hlist li li:last-child:after{content:"")"";font-weight:normal}.mw-parser-output .hlist ol{counter-reset:listitem}.mw-parser-output .hlist ol>li{counter-increment:listitem}.mw-parser-output .hlist ol>li:before{content:"" ""counter(listitem)""\a0 ""}.mw-parser-output .hlist dd ol>li:first-child:before,.mw-parser-output .hlist dt ol>li:first-child:before,.mw-parser-output .hlist li ol>li:first-child:before{content:"" (""counter(listitem)""\a0 ""}
Site id. 5412
Folder id. 8861
Page id. 66807
Site folder list
Files in folder
Link to file

To view all images from the Israel Antiquities Authority scientific Archive 1919-1948To view all files donated by The Israel Antiquities Authority",True,"https://commons.wikimedia.org/wiki/File:Tel_Abel_Beth_Maacah,_historical_Image_(1)_(cropped).jpg","File:Tel Abel Beth Maacah, historical Image (1) (cropped).jpg"
50,Almon-diblathaim,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Biblical_tables_%28IA_biblicaltables00osbo%29.pdf/page1-1200px-Biblical_tables_%28IA_biblicaltables00osbo%29.pdf.jpg,Public domain,,"Osborn, Henry S. [from old catalog]","Internet Archive identifier: biblicaltables00osbo
https://archive.org/download/biblicaltables00osbo/biblicaltables00osbo.pdf",False,https://commons.wikimedia.org/wiki/File:Biblical_tables_(IA_biblicaltables00osbo).pdf,File:Biblical tables (IA biblicaltables00osbo).pdf
500,Hachilah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/A_sermon_preached_at_Liberty_Spring_Church_%28IA_sermonpreached00will%29.pdf/page1-1200px-A_sermon_preached_at_Liberty_Spring_Church_%28IA_sermonpreached00will%29.pdf.jpg,Public domain,,"Willbanks, J. S.","Internet Archive identifier: sermonpreached00will
https://archive.org/download/sermonpreached00will/sermonpreached00will.pdf
IA contributor: Presbyterian College, James H. Thomason Library
IA digitizing sponsor: Lyrasis Members and Sloan Foundation",False,https://commons.wikimedia.org/wiki/File:A_sermon_preached_at_Liberty_Spring_Church_(IA_sermonpreached00will).pdf,File:A sermon preached at Liberty Spring Church (IA sermonpreached00will).pdf
501,Hadad-rimmon,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Commentaries_of_Ishodad_of_Merv%2C_volume_1.djvu/page1-1200px-Commentaries_of_Ishodad_of_Merv%2C_volume_1.djvu.jpg,Public domain,,Ishodad of Merv,Internet Archive identifier: commentariesofis01gibs,False,"https://commons.wikimedia.org/wiki/File:Commentaries_of_Ishodad_of_Merv,_volume_1.djvu","File:Commentaries of Ishodad of Merv, volume 1.djvu"
502,Hadashah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Ha-India_ha-%E1%B8%A5adashah_-_%28part_2%29_%28IA_ldpd_11561512_000%29.pdf/page1-1200px-Ha-India_ha-%E1%B8%A5adashah_-_%28part_2%29_%28IA_ldpd_11561512_000%29.pdf.jpg,Public domain,,"Joseph, ha-Kohen, 1496-1578
Joseph, ha-Kohen, 1496-1578. Shirim
Joseph, ha-Kohen, 1496-1578. Mikhtav limud
Joseph, ha-Kohen, 1496-1578. Metsiv gevulot ʻamim
López de Gómara, Francisco, 1511-1564. Historia general de las Indias","Internet Archive identifier: ldpd_11561512_000
https://archive.org/download/ldpd_11561512_000/ldpd_11561512_000.pdf
IA contributor: Columbia University Libraries",False,https://commons.wikimedia.org/wiki/File:Ha-India_ha-ḥadashah_-_(part_2)_(IA_ldpd_11561512_000).pdf,File:Ha-India ha-ḥadashah - (part 2) (IA ldpd 11561512 000).pdf
503,Hadid,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Al-Hadid%2C_Year_01%2C_Issue_05.pdf/page1-1200px-Al-Hadid%2C_Year_01%2C_Issue_05.pdf.jpg,Public domain,,Al-Hadid newspaper,https://archive.org/download/qajarnewspapers,False,"https://commons.wikimedia.org/wiki/File:Al-Hadid,_Year_01,_Issue_05.pdf","File:Al-Hadid, Year 01, Issue 05.pdf"
504,Hadrach,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/C%2BB-Assyria-DetailedMap.JPG/1200px-C%2BB-Assyria-DetailedMap.JPG,Public domain,,no idea - see source,"An illustration from the Encyclopaedia Biblica, a 1903 publication which is now in the public domain",False,https://commons.wikimedia.org/wiki/File:C+B-Assyria-DetailedMap.JPG,File:C+B-Assyria-DetailedMap.JPG
505,Haeleph,ok,https://upload.wikimedia.org/wikipedia/commons/9/96/Mitzpeh_HaEleph_Thumbnail_IMG_7341.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jrryjude,Own work,True,https://commons.wikimedia.org/wiki/File:Mitzpeh_HaEleph_Thumbnail_IMG_7341.jpg,File:Mitzpeh HaEleph Thumbnail IMG 7341.jpg
