"WordID","StrongsID"
"528591","H7093"
"528593","H935"
"528595","H7291"
"528597","H7031"
"528600","H5404"
"528603","H8064"
"528605","H1814"
"528609","H2022"
"528612","H693"
"528617","H4057"
"528619","H7307"
"528622","H639"
"528624","H4899"
"528627","H3068"
"528629","H3920"
"528632","H7825"
"528636","H559"
"528639","H6738"
"528642","H2421"
"528645","H1471"
"528646","H7797"
"528649","H8055"
"528651","H1323"
"528653","H123"
"528655","H3427"
"528658","H776"
"528660","H5780"
"528662","H3563"
"528665","H5674"
"528672","H7937"
"528677","H6168"
"528682","H5771"
"528684","H8552"
"528686","H1323"
"528688","H6726"
"528692","H3254"
"528697","H1540"
"528700","H6485"
"528702","H5771"
"528704","H1323"
"528706","H123"
"528709","H1540"
"528711","H2403"
"528712","H2142"
"528714","H3068"
"528720","H5027"
"528722","H7200"
"528724","H2781"
"528726","H5159"
"528728","H2015"
"528730","H2114"
"528732","H1004"
"528734","H5237"
"528737","H3490"
"528739","H1"
"528739","H369"
"528741","H517"
"528744","H490"
"528747","H8354"
"528749","H4325"
"528751","H3701"
"528753","H6086"
"528755","H4242"
"528755","H935"
"528759","H6677"
"528762","H7291"
"528764","H3021"
"528768","H5117"
"528771","H5414"
"528773","H3027"
"528776","H4714"
"528780","H804"
"528783","H7646"
"528785","H3899"
"528787","H1"
"528789","H2398"
"528792","H369"
"528796","H5445"
"528798","H5771"
"528799","H5650"
"528801","H4910"
"528809","H6561"
"528814","H3027"
"528816","H935"
"528818","H3899"
"528824","H5315"
"528825","H6440"
"528828","H2719"
"528831","H4057"
"528833","H5785"
"528835","H3648"
"528838","H8574"
"528839","H6440"
"528842","H2152"
"528843","H7458"
"528845","H6031"
"528847","H802"
"528849","H6726"
"528852","H1330"
"528855","H5892"
"528857","H3063"
"528858","H8269"
"528861","H8518"
"528864","H3027"
"528866","H6440"
"528868","H2205"
"528871","H1921"
"528873","H5375"
"528876","H970"
"528878","H2911"
"528881","H5288"
"528882","H3782"
"528885","H6086"
"528887","H2205"
"528889","H7673"
"528892","H8179"
"528895","H970"
"528898","H5058"
"528900","H4885"
"528903","H3820"
"528905","H7673"
"528907","H4234"
"528909","H2015"
"528911","H60"
"528913","H5850"
"528915","H5307"
"528918","H7218"
"528919","H188"
"528925","H2398"
"528929","H3820"
"528931","H1739"
"528936","H5869"
"528938","H2821"
"528942","H2022"
"528944","H6726"
"528947","H8074"
"528949","H7776"
"528950","H1980"
"528955","H3068"
"528956","H3427"
"528958","H5769"
"528960","H3678"
"528962","H1755"
"528964","H1755"
"528968","H7911"
"528971","H5331"
"528973","H5800"
"528976","H753"
"528977","H3117"
"528978","H7725"
"528984","H3068"
"528989","H7725"
"528990","H2318"
"528992","H3117"
"528995","H6924"
"528999","H3988"
"529000","H3988"
"529004","H3966"
"529005","H7107"
"529015","H7970"
"529016","H8141"
"529019","H7243"
"529023","H2568"
"529027","H2320"
"529031","H8432"
"529033","H1473"
"529036","H5104"
"529038","H3529"
"529041","H8064"
"529043","H6605"
"529046","H7200"
"529047","H4759"
"529049","H430"
"529052","H2568"
"529056","H2320"
"529060","H2549"
"529061","H8141"
"529063","H4428"
"529064","H3112"
"529065","H1546"
"529067","H1697"
"529070","H3068"
"529074","H3168"
"529076","H3548"
"529078","H1121"
"529080","H941"
"529083","H776"
"529086","H3778"
"529089","H5104"
"529090","H3529"
"529093","H3027"
"529096","H3068"
"529103","H7200"
"529107","H5591"
"529107","H7307"
"529108","H935"
"529112","H6828"
"529114","H1419"
"529115","H6051"
"529118","H784"
"529119","H3947"
"529123","H5051"
"529125","H5439"
"529131","H8432"
"529135","H5869"
"529137","H2830"
"529141","H8432"
"529144","H784"
"529149","H8432"
"529153","H1823"
"529155","H702"
"529157","H2416"
"529162","H4758"
"529163","H2007"
"529166","H1823"
"529169","H120"
"529172","H259"
"529174","H702"
"529175","H6440"
"529178","H259"
"529180","H702"
"529181","H3671"
"529184","H7272"
"529186","H3477"
"529187","H7272"
"529190","H3709"
"529193","H7272"
"529197","H3709"
"529200","H5695"
"529201","H7272"
"529204","H5340"
"529207","H5869"
"529209","H7044"
"529210","H5178"
"529215","H3027"
"529218","H120"
"529221","H3671"
"529224","H702"
"529225","H7253"
"529228","H702"
"529231","H6440"
"529234","H3671"
"529236","H3671"
"529238","H2266"
"529239","H802"
"529241","H269"
"529243","H5437"
"529247","H3212"
"529249","H3212"
"529251","H376"
"529252","H5676"
"529253","H6440"
"529257","H1823"
"529260","H6440"
"529262","H702"
"529265","H6440"
"529268","H120"
"529271","H6440"
"529274","H738"
"529278","H3225"
"529281","H702"
"529284","H6440"
"529287","H7794"
"529291","H8040"
"529293","H702"
"529297","H6440"
"529300","H5404"
"529304","H6440"
"529307","H3671"
"529309","H6504"
"529310","H4605"
"529311","H8147"
"529315","H376"
"529317","H2266"
"529318","H376"
"529320","H376"
"529322","H8147"
"529323","H3680"
"529325","H1472"
"529328","H3212"
"529330","H376"
"529331","H5676"
"529332","H6440"
"529335","H7307"
"529338","H3212"
"529340","H3212"
"529343","H5437"
"529347","H3212"
"529351","H1823"
"529355","H2416"
"529357","H4758"
"529360","H1197"
"529361","H1513"
"529363","H784"
"529367","H4758"
"529369","H3940"
"529374","H1980"
"529378","H2416"
"529381","H784"
"529383","H5051"
"529388","H784"
"529390","H3318"
"529391","H1300"
"529395","H2416"
"529396","H7519"
"529398","H7725"
"529401","H4758"
"529406","H965"
"529410","H7200"
"529413","H2416"
"529415","H259"
"529416","H212"
"529419","H776"
"529420","H681"
"529423","H2416"
"529426","H702"
"529427","H6440"
"529429","H4758"
"529432","H212"
"529435","H4639"
"529440","H5869"
"529443","H8658"
"529446","H702"
"529448","H259"
"529449","H1823"
"529452","H4758"
"529455","H4639"
"529461","H212"
"529464","H8432"
"529467","H212"
"529470","H3212"
"529472","H3212"
"529475","H702"
"529476","H7253"
"529479","H5437"
"529483","H3212"
"529487","H1354"
"529491","H1363"
"529495","H3374"
"529498","H1354"
"529500","H4392"
"529502","H5869"
"529504","H5439"
"529506","H702"
"529511","H2416"
"529512","H3212"
"529514","H212"
"529515","H3212"
"529517","H681"
"529522","H2416"
"529525","H5375"
"529528","H776"
"529530","H212"
"529533","H5375"
"529536","H7307"
"529539","H3212"
"529541","H3212"
"529545","H7307"
"529547","H3212"
"529550","H212"
"529553","H5375"
"529555","H5980"
"529559","H7307"
"529563","H2416"
"529567","H212"
"529570","H3212"
"529572","H3212"
"529576","H5975"
"529578","H5975"
"529584","H5375"
"529587","H776"
"529589","H212"
"529592","H5375"
"529594","H5980"
"529598","H7307"
"529602","H2416"
"529606","H212"
"529609","H1823"
"529612","H7549"
"529615","H7218"
"529619","H2416"
"529623","H5869"
"529626","H3372"
"529627","H7140"
"529629","H5186"
"529632","H7218"
"529633","H4605"
"529637","H7549"
"529640","H3671"
"529641","H3477"
"529643","H802"
"529646","H269"
"529648","H376"
"529650","H8147"
"529652","H3680"
"529655","H2007"
"529658","H376"
"529660","H8147"
"529662","H3680"
"529665","H2007"
"529667","H1472"
"529671","H3212"
"529673","H8085"
"529675","H6963"
"529678","H3671"
"529681","H6963"
"529683","H7227"
"529684","H4325"
"529687","H6963"
"529690","H7706"
"529692","H6963"
"529694","H1999"
"529697","H6963"
"529700","H4264"
"529703","H5975"
"529706","H7503"
"529708","H3671"
"529713","H6963"
"529716","H7549"
"529721","H7218"
"529724","H5975"
"529728","H7503"
"529730","H3671"
"529732","H4605"
"529734","H7549"
"529739","H7218"
"529742","H1823"
"529745","H3678"
"529748","H4758"
"529751","H5601"
"529752","H68"
"529756","H1823"
"529759","H3678"
"529762","H1823"
"529765","H4758"
"529768","H120"
"529769","H4605"
"529774","H7200"
"529777","H5869"
"529779","H2830"
"529782","H4758"
"529784","H784"
"529786","H5439"
"529787","H1004"
"529791","H4758"
"529794","H4975"
"529796","H4605"
"529800","H4758"
"529803","H4975"
"529805","H4295"
"529807","H7200"
"529812","H4758"
"529814","H784"
"529818","H5051"
"529820","H5439"
"529823","H4758"
"529826","H7198"
"529831","H6051"
"529834","H3117"
"529836","H1653"
"529840","H4758"
"529843","H5051"
"529845","H5439"
"529849","H4758"
"529852","H1823"
"529855","H3519"
"529858","H3068"
"529862","H7200"
"529865","H5307"
"529868","H6440"
"529871","H8085"
"529873","H6963"
"529877","H1696"
"529880","H559"
"529883","H1121"
"529885","H120"
"529886","H5975"
"529889","H7272"
"529893","H1696"
"529898","H7307"
"529899","H935"
"529904","H1696"
"529908","H5975"
"529912","H7272"
"529915","H8085"
"529918","H1696"
"529923","H559"
"529926","H1121"
"529928","H120"
"529930","H7971"
"529934","H1121"
"529936","H3478"
"529939","H4775"
"529940","H1471"
"529943","H4775"
"529949","H1"
"529951","H6586"
"529957","H6106"
"529958","H3117"
"529962","H6440"
"529962","H7186"
"529963","H1121"
"529965","H2389"
"529965","H3820"
"529968","H7971"
"529975","H559"
"529979","H559"
"529981","H136"
"529982","H3069"
"529988","H8085"
"529993","H2308"
"529998","H4805"
"529999","H1004"
"530002","H3045"
"530008","H5030"
"530009","H8432"
"530013","H1121"
"530015","H120"
"530018","H3372"
"530023","H3372"
"530026","H1697"
"530028","H5621"
"530030","H5544"
"530037","H3427"
"530039","H6137"
"530042","H3372"
"530045","H1697"
"530048","H2865"
"530051","H6440"
"530056","H4805"
"530057","H1004"
"530061","H1696"
"530063","H1697"
"530069","H8085"
"530074","H2308"
"530079","H4805"
"530082","H1121"
"530084","H120"
"530085","H8085"
"530088","H1696"
"530092","H1961"
"530094","H4805"
"530097","H4805"
"530098","H1004"
"530099","H6475"
"530101","H6310"
"530103","H398"
"530106","H5414"
"530111","H7200"
"530114","H3027"
"530116","H7971"
"530122","H4039"
"530125","H5612"
"530130","H6566"
"530132","H6440"
"530137","H3789"
"530138","H6440"
"530140","H268"
"530144","H3789"
"530146","H7015"
"530148","H1899"
"530150","H1958"
"530153","H559"
"530156","H1121"
"530158","H120"
"530159","H398"
"530162","H4672"
"530163","H398"
"530165","H4039"
"530167","H3212"
"530168","H1696"
"530171","H1004"
"530173","H3478"
"530176","H6605"
"530178","H6310"
"530184","H398"
"530186","H4039"
"530189","H559"
"530192","H1121"
"530194","H120"
"530197","H990"
"530199","H398"
"530201","H4390"
"530203","H4578"
"530206","H4039"
"530209","H5414"
"530214","H398"
"530221","H6310"
"530223","H1706"
"530225","H4966"
"530228","H559"
"530231","H1121"
"530233","H120"
"530234","H3212"
"530235","H935"
"530239","H1004"
"530241","H3478"
"530243","H1696"
"530246","H1697"
"530253","H7971"
"530256","H5971"
"530259","H6012"
"530260","H8193"
"530264","H3515"
"530265","H3956"
"530269","H1004"
"530271","H3478"
"530274","H7227"
"530275","H5971"
"530278","H6012"
"530279","H8193"
"530283","H3515"
"530284","H3956"
"530286","H1697"
"530290","H8085"
"530294","H7971"
"530301","H8085"
"530306","H1004"
"530308","H3478"
"530309","H14"
"530311","H8085"
"530316","H14"
"530318","H8085"
"530324","H1004"
"530326","H3478"
"530328","H4696"
"530329","H2389"
"530330","H3820"
"530330","H7186"
"530334","H5414"
"530336","H6440"
"530337","H2389"
"530338","H5980"
"530340","H6440"
"530343","H4696"
"530344","H2389"
"530345","H5980"
"530347","H4696"
"530350","H8068"
"530351","H2389"
"530353","H6864"
"530356","H5414"
"530358","H4696"
"530359","H3372"
"530364","H2865"
"530367","H6440"
"530372","H4805"
"530373","H1004"
"530376","H559"
"530379","H1121"
"530381","H120"
"530384","H1697"
"530388","H1696"
"530391","H3947"
"530394","H3824"
"530396","H8085"
"530399","H241"
"530401","H3212"
"530402","H935"
"530408","H1473"
"530411","H1121"
"530414","H5971"
"530416","H1696"
"530420","H559"
"530423","H559"
"530425","H136"
"530426","H3069"
"530430","H8085"
"530435","H2308"
"530438","H7307"
"530441","H5375"
"530444","H8085"
"530445","H310"
"530448","H6963"
"530451","H1419"
"530452","H7494"
"530454","H1288"
"530457","H3519"
"530460","H3068"
"530463","H4725"
"530468","H6963"
"530471","H3671"
"530475","H2416"
"530477","H5401"
"530478","H802"
"530479","H269"
"530482","H6963"
"530485","H212"
"530487","H5980"
"530491","H6963"
"530494","H1419"
"530495","H7494"
"530498","H7307"
"530501","H5375"
"530505","H3947"
"530508","H3212"
"530510","H4751"
"530513","H2534"
"530516","H7307"
"530519","H3027"
"530522","H3068"
"530524","H2388"
"530529","H935"
"530534","H1473"
"530536","H8512"
"530538","H3427"
"530541","H5104"
"530543","H3529"
"530546","H3427"
"530549","H3427"
"530551","H3427"
"530553","H8074"
"530554","H8432"
"530556","H7651"
"530557","H3117"
"530565","H7097"
"530567","H7651"
"530568","H3117"
"530571","H1697"
"530574","H3068"
"530578","H559"
"530579","H1121"
"530581","H120"
"530584","H5414"
"530587","H6822"
"530590","H1004"
"530592","H3478"
"530594","H8085"
"530596","H1697"
"530599","H6310"
"530603","H2094"
"530608","H559"
"530611","H7563"
"530614","H4191"
"530615","H4191"
"530621","H2094"
"530623","H1696"
"530625","H2094"
"530627","H7563"
"530630","H7563"
"530631","H1870"
"530635","H2421"
"530638","H7563"
"530641","H4191"
"530644","H5771"
"530647","H1818"
"530650","H1245"
"530653","H3027"
"530657","H2094"
"530659","H7563"
"530662","H7725"
"530666","H7562"
"530670","H7563"
"530671","H1870"
"530674","H4191"
"530677","H5771"
"530681","H5337"
"530683","H5315"
"530684","H7725"
"530687","H6662"
"530690","H7725"
"530693","H6664"
"530695","H6213"
"530696","H5766"
"530699","H5414"
"530701","H4383"
"530702","H6440"
"530706","H4191"
"530713","H2094"
"530716","H4191"
"530719","H2403"
"530722","H6666"
"530726","H6213"
"530730","H2142"
"530733","H1818"
"530736","H1245"
"530739","H3027"
"530743","H2094"
"530745","H6662"
"530749","H6662"
"530750","H2398"
"530756","H2398"
"530759","H2421"
"530760","H2421"
"530764","H2094"
"530768","H5337"
"530770","H5315"
"530773","H3027"
"530776","H3068"
"530783","H559"
"530786","H6965"
"530788","H3318"
"530791","H1237"
"530796","H1696"
"530801","H6965"
"530804","H3318"
"530807","H1237"
"530811","H3519"
"530814","H3068"
"530815","H5975"
"530819","H3519"
"530822","H7200"
"530825","H5104"
"530827","H3529"
"530830","H5307"
"530833","H6440"
"530836","H7307"
"530837","H935"
"530841","H5975"
"530845","H7272"
"530847","H1696"
"530851","H559"
"530854","H935"
"530855","H5462"
"530857","H8432"
"530859","H1004"
"530863","H1121"
"530865","H120"
"530869","H5414"
"530870","H5688"
"530875","H631"
"530884","H3318"
"530885","H8432"
"530892","H3956"
"530893","H1692"
"530899","H2441"
"530904","H481"
"530912","H3198"
"530912","H376"
"530917","H4805"
"530918","H1004"
"530922","H1696"
"530923","H854"
"530927","H6605"
"530929","H6310"
"530933","H559"
"530937","H559"
"530939","H136"
"530940","H3069"
"530943","H8085"
"530946","H8085"
"530950","H2310"
"530953","H2308"
"530958","H4805"
"530959","H1004"
"530962","H1121"
"530964","H120"
"530965","H3947"
"530968","H3843"
"530970","H5414"
"530972","H6440"
"530975","H2710"
"530979","H5892"
"530981","H3389"
"530983","H5414"
"530984","H4692"
"530988","H1129"
"530990","H1785"
"530994","H8210"
"530996","H5550"
"530999","H5414"
"531001","H4264"
"531006","H7760"
"531008","H3733"
"531012","H5439"
"531014","H3947"
"531019","H1270"
"531020","H4227"
"531022","H5414"
"531026","H7023"
"531028","H1270"
"531033","H5892"
"531035","H3559"
"531037","H6440"
"531044","H4692"
"531049","H6696"
"531056","H226"
"531059","H1004"
"531061","H3478"
"531062","H7901"
"531067","H8042"
"531068","H6654"
"531070","H7760"
"531072","H5771"
"531075","H1004"
"531077","H3478"
"531083","H4557"
"531086","H3117"
"531090","H7901"
"531095","H5375"
"531097","H5771"
"531101","H5414"
"531105","H8141"
"531108","H5771"
"531112","H4557"
"531115","H3117"
"531116","H7969"
"531117","H3967"
"531119","H8673"
"531120","H3117"
"531124","H5375"
"531126","H5771"
"531129","H1004"
"531131","H3478"
"531136","H3615"
"531137","H428"
"531138","H7901"
"531139","H8145"
"531142","H3227"
"531142","H3233"
"531143","H6654"
"531147","H5375"
"531149","H5771"
"531152","H1004"
"531154","H3063"
"531155","H705"
"531156","H3117"
"531159","H5414"
"531162","H3117"
"531163","H3117"
"531165","H8141"
"531169","H3559"
"531171","H6440"
"531174","H4692"
"531176","H3389"
"531179","H2220"
"531182","H2834"
"531186","H5012"
"531193","H5414"
"531194","H5688"
"531201","H2015"
"531205","H6654"
"531207","H6654"
"531211","H3615"
"531213","H3117"
"531216","H4692"
"531217","H3947"
"531222","H2406"
"531224","H8184"
"531226","H6321"
"531228","H5742"
"531230","H1764"
"531232","H3698"
"531234","H5414"
"531237","H259"
"531238","H3627"
"531240","H6213"
"531242","H3899"
"531247","H4557"
"531250","H3117"
"531254","H7901"
"531257","H6654"
"531258","H7969"
"531259","H3967"
"531261","H8673"
"531262","H3117"
"531265","H398"
"531269","H3978"
"531273","H398"
"531277","H4946"
"531278","H6242"
"531279","H8255"
"531281","H3117"
"531283","H6256"
"531285","H6256"
"531288","H398"
"531292","H8354"
"531294","H4325"
"531296","H4884"
"531299","H8345"
"531302","H1969"
"531304","H6256"
"531306","H6256"
"531309","H8354"
"531313","H398"
"531316","H8184"
"531317","H5692"
"531321","H5746"
"531324","H1561"
"531327","H6627"
"531329","H120"
"531332","H5869"
"531335","H3068"
"531336","H559"
"531341","H1121"
"531343","H3478"
"531344","H398"
"531346","H2931"
"531347","H3899"
"531350","H1471"
"531354","H5080"
"531357","H559"
"531359","H162"
"531360","H136"
"531361","H3069"
"531364","H5315"
"531368","H2930"
"531372","H5271"
"531380","H398"
"531386","H5038"
"531391","H2966"
"531393","H935"
"531395","H6292"
"531396","H1320"
"531399","H6310"
"531402","H559"
"531405","H7200"
"531408","H5414"
"531410","H1241"
"531411","H6832"
"531413","H120"
"531414","H1561"
"531418","H6213"
"531420","H3899"
"531424","H559"
"531427","H1121"
"531429","H120"
"531433","H7665"
"531435","H4294"
"531437","H3899"
"531439","H3389"
"531443","H398"
"531444","H3899"
"531446","H4948"
"531449","H1674"
"531453","H8354"
"531454","H4325"
"531456","H4884"
"531459","H8078"
"531463","H2637"
"531464","H3899"
"531466","H4325"
"531469","H8074"
"531470","H376"
"531472","H251"
"531475","H4743"
"531478","H5771"
"531481","H1121"
"531483","H120"
"531484","H3947"
"531487","H2299"
"531488","H2719"
"531489","H3947"
"531492","H1532"
"531493","H8593"
"531498","H5674"
"531501","H7218"
"531505","H2206"
"531507","H3947"
"531509","H3976"
"531511","H4948"
"531513","H2505"
"531518","H1197"
"531520","H217"
"531523","H7992"
"531526","H8432"
"531529","H5892"
"531532","H3117"
"531535","H4692"
"531537","H4390"
"531541","H3947"
"531544","H7992"
"531546","H5221"
"531547","H5439"
"531551","H2719"
"531555","H7992"
"531558","H2219"
"531561","H7307"
"531566","H7324"
"531568","H2719"
"531569","H310"
"531574","H3947"
"531577","H4592"
"531579","H4557"
"531581","H6696"
"531585","H3671"
"531590","H3947"
"531592","H7993"
"531596","H8432"
"531599","H784"
"531601","H8313"
"531605","H784"
"531610","H784"
"531612","H3318"
"531616","H1004"
"531618","H3478"
"531620","H559"
"531622","H136"
"531623","H3069"
"531626","H3389"
"531629","H7760"
"531633","H8432"
"531636","H1471"
"531638","H776"
"531642","H5439"
"531647","H4784"
"531649","H4941"
"531651","H7564"
"531655","H1471"
"531658","H2708"
"531662","H776"
"531666","H5439"
"531671","H3988"
"531673","H4941"
"531676","H2708"
"531680","H1980"
"531685","H559"
"531687","H136"
"531688","H3069"
"531691","H1995"
"531695","H1471"
"531699","H5439"
"531704","H1980"
"531707","H2708"
"531710","H6213"
"531712","H4941"
"531715","H6213"
"531719","H4941"
"531722","H1471"
"531726","H5439"
"531730","H559"
"531732","H136"
"531733","H3069"
"531743","H6213"
"531744","H4941"
"531747","H8432"
"531752","H5869"
"531755","H1471"
"531759","H6213"
"531767","H6213"
"531773","H6213"
"531778","H3282"
"531782","H8441"
"531785","H1"
"531787","H398"
"531789","H1121"
"531792","H8432"
"531797","H1121"
"531799","H398"
"531801","H1"
"531805","H6213"
"531806","H8201"
"531812","H7611"
"531817","H2219"
"531821","H7307"
"531825","H2416"
"531826","H5002"
"531828","H136"
"531829","H3069"
"531834","H2930"
"531836","H4720"
"531841","H8251"
"531846","H8441"
"531851","H1639"
"531856","H5869"
"531857","H2347"
"531863","H2550"
"531866","H7992"
"531870","H4191"
"531873","H1698"
"531876","H7458"
"531880","H3615"
"531883","H8432"
"531889","H7992"
"531891","H5307"
"531894","H2719"
"531896","H5439"
"531901","H2219"
"531904","H7992"
"531908","H7307"
"531913","H7324"
"531915","H2719"
"531916","H310"
"531921","H639"
"531923","H3615"
"531929","H2534"
"531931","H5117"
"531938","H5162"
"531942","H3045"
"531946","H3068"
"531948","H1696"
"531952","H7068"
"531956","H3615"
"531958","H2534"
"531964","H5414"
"531966","H2723"
"531969","H2781"
"531972","H1471"
"531976","H5439"
"531980","H5869"
"531985","H5674"
"531991","H2781"
"531994","H1422"
"531996","H4148"
"531999","H4923"
"532002","H1471"
"532006","H5439"
"532011","H6213"
"532012","H8201"
"532016","H639"
"532019","H2534"
"532022","H2534"
"532023","H8433"
"532026","H3068"
"532028","H1696"
"532033","H7971"
"532037","H7451"
"532038","H2671"
"532040","H7458"
"532046","H4889"
"532051","H7971"
"532053","H7843"
"532058","H3254"
"532060","H7458"
"532065","H7665"
"532067","H4294"
"532069","H3899"
"532073","H7971"
"532076","H7458"
"532078","H7451"
"532079","H2416"
"532083","H7921"
"532086","H1698"
"532088","H1818"
"532091","H5674"
"532096","H935"
"532098","H2719"
"532103","H3068"
"532105","H1696"
"532109","H1697"
"532112","H3068"
"532116","H559"
"532117","H1121"
"532119","H120"
"532120","H7760"
"532122","H6440"
"532125","H2022"
"532127","H3478"
"532129","H5012"
"532133","H559"
"532135","H2022"
"532137","H3478"
"532138","H8085"
"532140","H1697"
"532143","H136"
"532144","H3069"
"532146","H559"
"532148","H136"
"532149","H3069"
"532152","H2022"
"532156","H1389"
"532159","H650"
"532163","H1516"
"532169","H935"
"532171","H2719"
"532177","H6"
"532180","H1116"
"532183","H4196"
"532186","H8074"
"532189","H2553"
"532192","H7665"
"532197","H5307"
"532199","H2491"
"532201","H6440"
"532203","H1544"
"532207","H5414"
"532210","H6297"
"532213","H1121"
"532215","H3478"
"532216","H6440"
"532218","H1544"
"532222","H2219"
"532224","H6106"
"532226","H5439"
"532228","H4196"
"532232","H4186"
"532234","H5892"
"532238","H2717"
"532242","H1116"
"532245","H3456"
"532248","H4196"
"532252","H2717"
"532255","H816"
"532258","H1544"
"532261","H7665"
"532263","H7673"
"532266","H2553"
"532270","H1438"
"532273","H4639"
"532276","H4229"
"532279","H2491"
"532281","H5307"
"532284","H8432"
"532290","H3045"
"532295","H3068"
"532301","H3498"
"532309","H6412"
"532311","H2719"
"532314","H1471"
"532319","H2219"
"532322","H776"
"532326","H6412"
"532330","H2142"
"532334","H1471"
"532340","H7617"
"532344","H7665"
"532347","H2181"
"532348","H3820"
"532351","H5493"
"532357","H5869"
"532361","H2181"
"532362","H310"
"532364","H1544"
"532368","H6962"
"532369","H6440"
"532372","H7451"
"532376","H6213"
"532380","H8441"
"532384","H3045"
"532389","H3068"
"532395","H1696"
"532397","H2600"
"532401","H6213"
"532403","H7451"
"532407","H559"
"532409","H136"
"532410","H3069"
"532411","H5221"
"532414","H3709"
"532416","H7554"
"532419","H7272"
"532421","H559"
"532422","H253"
"532426","H7451"
"532427","H8441"
"532430","H1004"
"532432","H3478"
"532436","H5307"
"532439","H2719"
"532442","H7458"
"532446","H1698"
"532451","H7350"
"532453","H4191"
"532456","H1698"
"532461","H7138"
"532463","H5307"
"532466","H2719"
"532470","H7604"
"532473","H5341"
"532475","H4191"
"532478","H7458"
"532482","H3615"
"532484","H2534"
"532490","H3045"
"532495","H3068"
"532498","H2491"
"532502","H8432"
"532504","H1544"
"532506","H5439"
"532508","H4196"
"532511","H7311"
"532512","H1389"
"532516","H7218"
"532519","H2022"
"532523","H7488"
"532524","H6086"
"532528","H5687"
"532529","H424"
"532531","H4725"
"532535","H5414"
"532536","H5207"
"532537","H7381"
"532541","H1544"
"532546","H5186"
"532548","H3027"
"532552","H5414"
"532554","H776"
"532555","H8077"
"532558","H4923"
"532561","H4057"
"532563","H1689"
"532567","H4186"
"532571","H3045"
"532576","H3068"
"532579","H1697"
"532582","H3068"
"532586","H559"
"532589","H1121"
"532591","H120"
"532593","H559"
"532595","H136"
"532596","H3069"
"532599","H127"
"532601","H3478"
"532603","H7093"
"532605","H7093"
"532607","H935"
"532610","H702"
"532611","H3671"
"532614","H776"
"532618","H7093"
"532625","H7971"
"532627","H639"
"532632","H8199"
"532637","H1870"
"532640","H5414"
"532645","H8441"
"532648","H5869"
"532651","H2347"
"532657","H2550"
"532661","H5414"
"532663","H1870"
"532668","H8441"
"532673","H8432"
"532679","H3045"
"532684","H3068"
"532686","H559"
"532688","H136"
"532689","H3069"
"532691","H7451"
"532693","H259"
"532694","H7451"
"532697","H935"
"532699","H7093"
"532701","H935"
"532703","H7093"
"532705","H935"
"532707","H6974"
"532713","H935"
"532715","H6843"
"532717","H935"
"532723","H3427"
"532726","H776"
"532728","H6256"
"532730","H935"
"532732","H3117"
"532734","H4103"
"532736","H7138"
"532741","H1906"
"532744","H2022"
"532748","H7138"
"532750","H8210"
"532752","H2534"
"532756","H3615"
"532758","H639"
"532764","H8199"
"532769","H1870"
"532772","H5414"
"532777","H8441"
"532780","H5869"
"532783","H2347"
"532788","H2550"
"532791","H5414"
"532796","H1870"
"532799","H8441"
"532804","H8432"
"532810","H3045"
"532815","H3068"
"532817","H5221"
"532820","H3117"
"532824","H935"
"532826","H6843"
"532829","H3318"
"532831","H4294"
"532833","H6692"
"532834","H2087"
"532836","H6524"
"532837","H2555"
"532840","H6965"
"532843","H4294"
"532845","H7562"
"532854","H1995"
"532857","H1991"
"532864","H5089"
"532868","H6256"
"532870","H935"
"532872","H3117"
"532874","H5060"
"532878","H7069"
"532879","H8055"
"532882","H4376"
"532883","H56"
"532885","H2740"
"532890","H1995"
"532894","H4376"
"532897","H7725"
"532902","H4465"
"532907","H2416"
"532910","H2377"
"532915","H1995"
"532920","H7725"
"532923","H376"
"532924","H2388"
"532928","H5771"
"532931","H2416"
"532934","H8628"
"532936","H8619"
"532941","H3559"
"532944","H1980"
"532947","H4421"
"532950","H2740"
"532955","H1995"
"532958","H2719"
"532960","H2351"
"532963","H1698"
"532966","H7458"
"532967","H1004"
"532973","H7704"
"532975","H4191"
"532978","H2719"
"532985","H5892"
"532986","H7458"
"532988","H1698"
"532990","H398"
"532995","H6403"
"532999","H6412"
"533005","H2022"
"533007","H3123"
"533010","H1516"
"533014","H1993"
"533016","H376"
"533019","H5771"
"533021","H3027"
"533024","H7503"
"533027","H1290"
"533030","H3212"
"533032","H4325"
"533036","H2296"
"533039","H8242"
"533041","H6427"
"533043","H3680"
"533046","H955"
"533051","H6440"
"533053","H7144"
"533057","H7218"
"533060","H7993"
"533062","H3701"
"533065","H2351"
"533068","H2091"
"533071","H5079"
"533073","H3701"
"533076","H2091"
"533080","H3201"
"533082","H5337"
"533086","H3117"
"533089","H5678"
"533092","H3068"
"533096","H7646"
"533098","H5315"
"533100","H4390"
"533102","H4578"
"533107","H4383"
"533110","H5771"
"533114","H6643"
"533117","H5716"
"533119","H7760"
"533122","H1347"
"533125","H6213"
"533127","H6754"
"533130","H8441"
"533135","H8251"
"533140","H5414"
"533142","H5079"
"533148","H5414"
"533152","H3027"
"533155","H2114"
"533158","H957"
"533162","H7563"
"533165","H776"
"533168","H7998"
"533172","H2490"
"533175","H6440"
"533178","H5437"
"533185","H2490"
"533187","H6845"
"533191","H6530"
"533193","H935"
"533197","H2490"
"533199","H6213"
"533201","H7569"
